,Content ID,Reaction Type,Reaction Score,Datetime,Content Type,Category,,Sorted,Score
14187,9bc09268-79e8-4402-ba22-ffd1e45fa66d,adore,72,5/9/2021 21:02,GIF,travel,,,
14188,9bc09268-79e8-4402-ba22-ffd1e45fa66d,indifferent,20,7/20/2020 4:04,GIF,travel,,,
14190,12b89b4e-6770-489a-b7c3-812de3d61f20,dislike,10,8/17/2020 15:44,photo,education,,,
14191,12b89b4e-6770-489a-b7c3-812de3d61f20,cherish,70,12/13/2020 23:59,photo,education,,,
14193,f7b57d86-228b-4777-be51-dde8702f7b4c,super love,75,10/8/2020 9:30,GIF,cooking,,,
14194,f7b57d86-228b-4777-be51-dde8702f7b4c,adore,72,2/11/2021 9:03,GIF,cooking,,,
14195,f7b57d86-228b-4777-be51-dde8702f7b4c,like,50,12/13/2020 21:32,GIF,cooking,,,
14196,f7b57d86-228b-4777-be51-dde8702f7b4c,intrigued,45,3/1/2021 14:33,GIF,cooking,,,
14197,f7b57d86-228b-4777-be51-dde8702f7b4c,intrigued,45,12/15/2020 18:12,GIF,cooking,,,
14198,f7b57d86-228b-4777-be51-dde8702f7b4c,peeking,35,12/15/2020 21:31,GIF,cooking,,,
14199,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,12,9/14/2020 16:53,GIF,cooking,,,
14200,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,5,1/10/2021 23:52,GIF,cooking,,,
14201,f7b57d86-228b-4777-be51-dde8702f7b4c,adore,72,4/23/2021 17:57,GIF,cooking,,,
14202,f7b57d86-228b-4777-be51-dde8702f7b4c,dislike,10,12/16/2020 22:03,GIF,cooking,,,
14203,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,5,2/22/2021 7:58,GIF,cooking,,,
14204,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,30,7/10/2020 0:38,GIF,cooking,,,
14205,f7b57d86-228b-4777-be51-dde8702f7b4c,cherish,70,6/21/2020 10:40,GIF,cooking,,,
14206,f7b57d86-228b-4777-be51-dde8702f7b4c,love,65,5/11/2021 10:27,GIF,cooking,,,
14207,f7b57d86-228b-4777-be51-dde8702f7b4c,intrigued,45,6/21/2020 23:49,GIF,cooking,,,
14208,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,15,11/22/2020 6:29,GIF,cooking,,,
14209,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,12,4/17/2021 21:54,GIF,cooking,,,
14210,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,30,10/8/2020 7:39,GIF,cooking,,,
14211,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,15,8/17/2020 6:31,GIF,cooking,,,
14212,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,12,7/28/2020 21:02,GIF,cooking,,,
14213,f7b57d86-228b-4777-be51-dde8702f7b4c,want,70,1/5/2021 19:50,GIF,cooking,,,
14214,f7b57d86-228b-4777-be51-dde8702f7b4c,want,70,6/11/2021 18:48,GIF,cooking,,,
14215,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,15,8/30/2020 23:15,GIF,cooking,,,
14216,f7b57d86-228b-4777-be51-dde8702f7b4c,hate,5,8/1/2020 0:24,GIF,cooking,,,
14217,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,30,12/8/2020 18:41,GIF,cooking,,,
14218,f7b57d86-228b-4777-be51-dde8702f7b4c,love,65,12/19/2020 19:04,GIF,cooking,,,
14219,f7b57d86-228b-4777-be51-dde8702f7b4c,interested,30,9/21/2020 19:14,GIF,cooking,,,
14220,f7b57d86-228b-4777-be51-dde8702f7b4c,worried,12,6/24/2020 14:59,GIF,cooking,,,
14221,f7b57d86-228b-4777-be51-dde8702f7b4c,heart,60,3/24/2021 8:41,GIF,cooking,,,
14222,f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,0,1/6/2021 22:59,GIF,cooking,,,
14223,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,15,12/29/2020 20:17,GIF,cooking,,,
14224,f7b57d86-228b-4777-be51-dde8702f7b4c,super love,75,1/13/2021 9:08,GIF,cooking,,,
14225,f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,0,12/11/2020 22:10,GIF,cooking,,,
14226,f7b57d86-228b-4777-be51-dde8702f7b4c,cherish,70,10/16/2020 11:31,GIF,cooking,,,
14227,f7b57d86-228b-4777-be51-dde8702f7b4c,dislike,10,11/11/2020 13:11,GIF,cooking,,,
14228,f7b57d86-228b-4777-be51-dde8702f7b4c,cherish,70,10/23/2020 7:21,GIF,cooking,,,
14229,f7b57d86-228b-4777-be51-dde8702f7b4c,like,50,1/28/2021 3:04,GIF,cooking,,,
14230,f7b57d86-228b-4777-be51-dde8702f7b4c,disgust,0,4/2/2021 11:54,GIF,cooking,,,
14231,f7b57d86-228b-4777-be51-dde8702f7b4c,heart,60,5/13/2021 23:31,GIF,cooking,,,
14232,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,15,1/2/2021 2:22,GIF,cooking,,,
14233,f7b57d86-228b-4777-be51-dde8702f7b4c,scared,15,6/7/2021 10:32,GIF,cooking,,,
14234,f7b57d86-228b-4777-be51-dde8702f7b4c,love,65,5/7/2021 19:40,GIF,cooking,,,
14235,f7b57d86-228b-4777-be51-dde8702f7b4c,peeking,35,6/11/2021 10:09,GIF,cooking,,,
14236,f7b57d86-228b-4777-be51-dde8702f7b4c,peeking,35,9/20/2020 16:21,GIF,cooking,,,
14237,f7b57d86-228b-4777-be51-dde8702f7b4c,adore,72,11/20/2020 2:48,GIF,cooking,,,
14238,f7b57d86-228b-4777-be51-dde8702f7b4c,want,70,11/11/2020 7:14,GIF,cooking,,,
14239,f7b57d86-228b-4777-be51-dde8702f7b4c,want,70,1/10/2021 18:11,GIF,cooking,,,
14241,bc604b62-adbc-4c93-a2ae-602160714d1c,worried,12,1/13/2021 22:12,photo,cooking,,,
14242,bc604b62-adbc-4c93-a2ae-602160714d1c,want,70,2/6/2021 22:21,photo,cooking,,,
14243,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,10,9/9/2020 18:38,photo,cooking,,,
14244,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,75,9/14/2020 11:04,photo,cooking,,,
14245,bc604b62-adbc-4c93-a2ae-602160714d1c,adore,72,5/4/2021 1:12,photo,cooking,,,
14246,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,75,5/3/2021 5:54,photo,cooking,,,
14247,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,5,4/12/2021 16:55,photo,cooking,,,
14248,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,5,12/10/2020 4:32,photo,cooking,,,
14249,bc604b62-adbc-4c93-a2ae-602160714d1c,adore,72,12/9/2020 6:56,photo,cooking,,,
14250,bc604b62-adbc-4c93-a2ae-602160714d1c,disgust,0,5/1/2021 10:36,photo,cooking,,,
14251,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,10,3/8/2021 6:08,photo,cooking,,,
14252,bc604b62-adbc-4c93-a2ae-602160714d1c,heart,60,11/18/2020 4:59,photo,cooking,,,
14253,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,75,5/4/2021 19:49,photo,cooking,,,
14254,bc604b62-adbc-4c93-a2ae-602160714d1c,heart,60,2/18/2021 10:15,photo,cooking,,,
14255,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,10,10/10/2020 1:36,photo,cooking,,,
14256,bc604b62-adbc-4c93-a2ae-602160714d1c,indifferent,20,12/31/2020 1:40,photo,cooking,,,
14257,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,5,2/20/2021 6:03,photo,cooking,,,
14258,bc604b62-adbc-4c93-a2ae-602160714d1c,dislike,10,7/15/2020 6:59,photo,cooking,,,
14259,bc604b62-adbc-4c93-a2ae-602160714d1c,worried,12,10/29/2020 17:17,photo,cooking,,,
14260,bc604b62-adbc-4c93-a2ae-602160714d1c,heart,60,2/17/2021 15:00,photo,cooking,,,
14261,bc604b62-adbc-4c93-a2ae-602160714d1c,interested,30,3/24/2021 23:03,photo,cooking,,,
14262,bc604b62-adbc-4c93-a2ae-602160714d1c,disgust,0,4/4/2021 9:05,photo,cooking,,,
14263,bc604b62-adbc-4c93-a2ae-602160714d1c,love,65,7/26/2020 10:40,photo,cooking,,,
14264,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,75,5/13/2021 9:40,photo,cooking,,,
14265,bc604b62-adbc-4c93-a2ae-602160714d1c,interested,30,6/28/2020 21:00,photo,cooking,,,
14266,bc604b62-adbc-4c93-a2ae-602160714d1c,super love,75,6/13/2021 1:20,photo,cooking,,,
14267,bc604b62-adbc-4c93-a2ae-602160714d1c,like,50,9/26/2020 13:52,photo,cooking,,,
14268,bc604b62-adbc-4c93-a2ae-602160714d1c,disgust,0,10/1/2020 22:05,photo,cooking,,,
14269,bc604b62-adbc-4c93-a2ae-602160714d1c,intrigued,45,11/12/2020 8:21,photo,cooking,,,
14270,bc604b62-adbc-4c93-a2ae-602160714d1c,worried,12,11/28/2020 13:57,photo,cooking,,,
14271,bc604b62-adbc-4c93-a2ae-602160714d1c,scared,15,3/13/2021 9:21,photo,cooking,,,
14272,bc604b62-adbc-4c93-a2ae-602160714d1c,peeking,35,9/22/2020 11:41,photo,cooking,,,
14273,bc604b62-adbc-4c93-a2ae-602160714d1c,interested,30,8/20/2020 21:14,photo,cooking,,,
14274,bc604b62-adbc-4c93-a2ae-602160714d1c,hate,5,5/15/2021 17:20,photo,cooking,,,
14276,e4487829-621f-4265-8665-42a4c0610745,scared,15,6/10/2021 21:41,audio,food,,,
14277,e4487829-621f-4265-8665-42a4c0610745,peeking,35,4/24/2021 3:35,audio,food,,,
14280,3ea56656-03ef-4199-b253-b5241ee21eb7,disgust,0,1/19/2021 13:38,audio,veganism,,,
14281,3ea56656-03ef-4199-b253-b5241ee21eb7,dislike,10,6/14/2021 14:25,audio,veganism,,,
14282,3ea56656-03ef-4199-b253-b5241ee21eb7,super love,75,3/19/2021 12:51,audio,veganism,,,
14283,3ea56656-03ef-4199-b253-b5241ee21eb7,adore,72,11/1/2020 20:26,audio,veganism,,,
14284,3ea56656-03ef-4199-b253-b5241ee21eb7,hate,5,8/12/2020 10:02,audio,veganism,,,
14285,3ea56656-03ef-4199-b253-b5241ee21eb7,want,70,7/2/2020 7:40,audio,veganism,,,
14286,3ea56656-03ef-4199-b253-b5241ee21eb7,like,50,4/14/2021 15:21,audio,veganism,,,
14288,55d5d3f9-566c-4fcc-b24e-02ca826cce58,dislike,10,4/13/2021 19:40,photo,science,,,
14289,55d5d3f9-566c-4fcc-b24e-02ca826cce58,love,65,7/22/2020 12:49,photo,science,,,
14290,55d5d3f9-566c-4fcc-b24e-02ca826cce58,heart,60,7/19/2020 2:25,photo,science,,,
14291,55d5d3f9-566c-4fcc-b24e-02ca826cce58,disgust,0,10/7/2020 6:19,photo,science,,,
14292,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,20,11/29/2020 20:26,photo,science,,,
14293,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,50,6/9/2021 14:35,photo,science,,,
14294,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,20,11/21/2020 0:23,photo,science,,,
14295,55d5d3f9-566c-4fcc-b24e-02ca826cce58,hate,5,4/23/2021 18:04,photo,science,,,
14296,55d5d3f9-566c-4fcc-b24e-02ca826cce58,want,70,11/23/2020 2:49,photo,science,,,
14297,55d5d3f9-566c-4fcc-b24e-02ca826cce58,love,65,10/21/2020 6:19,photo,science,,,
14298,55d5d3f9-566c-4fcc-b24e-02ca826cce58,peeking,35,6/24/2020 0:27,photo,science,,,
14299,55d5d3f9-566c-4fcc-b24e-02ca826cce58,scared,15,5/3/2021 7:48,photo,science,,,
14300,55d5d3f9-566c-4fcc-b24e-02ca826cce58,cherish,70,2/1/2021 16:53,photo,science,,,
14301,55d5d3f9-566c-4fcc-b24e-02ca826cce58,scared,15,6/13/2021 2:27,photo,science,,,
14302,55d5d3f9-566c-4fcc-b24e-02ca826cce58,interested,30,4/10/2021 21:53,photo,science,,,
14303,55d5d3f9-566c-4fcc-b24e-02ca826cce58,love,65,11/30/2020 12:51,photo,science,,,
14304,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,20,11/15/2020 8:39,photo,science,,,
14305,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,50,2/19/2021 12:36,photo,science,,,
14306,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,50,10/30/2020 0:08,photo,science,,,
14307,55d5d3f9-566c-4fcc-b24e-02ca826cce58,super love,75,10/30/2020 1:04,photo,science,,,
14308,55d5d3f9-566c-4fcc-b24e-02ca826cce58,scared,15,9/14/2020 12:47,photo,science,,,
14309,55d5d3f9-566c-4fcc-b24e-02ca826cce58,peeking,35,1/5/2021 15:57,photo,science,,,
14310,55d5d3f9-566c-4fcc-b24e-02ca826cce58,heart,60,2/9/2021 18:05,photo,science,,,
14311,55d5d3f9-566c-4fcc-b24e-02ca826cce58,like,50,1/31/2021 17:36,photo,science,,,
14312,55d5d3f9-566c-4fcc-b24e-02ca826cce58,want,70,2/12/2021 14:23,photo,science,,,
14313,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,20,2/27/2021 11:34,photo,science,,,
14314,55d5d3f9-566c-4fcc-b24e-02ca826cce58,indifferent,20,10/13/2020 5:47,photo,science,,,
14315,55d5d3f9-566c-4fcc-b24e-02ca826cce58,worried,12,9/21/2020 19:02,photo,science,,,
14316,55d5d3f9-566c-4fcc-b24e-02ca826cce58,adore,72,5/2/2021 2:32,photo,science,,,
14317,55d5d3f9-566c-4fcc-b24e-02ca826cce58,hate,5,9/17/2020 19:32,photo,science,,,
14318,55d5d3f9-566c-4fcc-b24e-02ca826cce58,cherish,70,6/21/2020 15:06,photo,science,,,
14319,55d5d3f9-566c-4fcc-b24e-02ca826cce58,adore,72,11/26/2020 9:12,photo,science,,,
14321,27026304-2cb5-4d64-9959-9ff0328aaa03,dislike,10,3/1/2021 5:56,GIF,dogs,,,
14322,27026304-2cb5-4d64-9959-9ff0328aaa03,dislike,10,9/27/2020 16:34,GIF,dogs,,,
14323,27026304-2cb5-4d64-9959-9ff0328aaa03,heart,60,10/30/2020 16:52,GIF,dogs,,,
14324,27026304-2cb5-4d64-9959-9ff0328aaa03,love,65,11/9/2020 19:15,GIF,dogs,,,
14325,27026304-2cb5-4d64-9959-9ff0328aaa03,hate,5,7/21/2020 21:38,GIF,dogs,,,
14326,27026304-2cb5-4d64-9959-9ff0328aaa03,hate,5,10/19/2020 21:50,GIF,dogs,,,
14327,27026304-2cb5-4d64-9959-9ff0328aaa03,disgust,0,3/25/2021 9:59,GIF,dogs,,,
14328,27026304-2cb5-4d64-9959-9ff0328aaa03,interested,30,12/19/2020 0:43,GIF,dogs,,,
14329,27026304-2cb5-4d64-9959-9ff0328aaa03,scared,15,4/14/2021 14:47,GIF,dogs,,,
14330,27026304-2cb5-4d64-9959-9ff0328aaa03,peeking,35,8/8/2020 13:17,GIF,dogs,,,
14331,27026304-2cb5-4d64-9959-9ff0328aaa03,super love,75,1/8/2021 2:15,GIF,dogs,,,
14332,27026304-2cb5-4d64-9959-9ff0328aaa03,heart,60,9/3/2020 6:45,GIF,dogs,,,
14333,27026304-2cb5-4d64-9959-9ff0328aaa03,intrigued,45,8/17/2020 15:57,GIF,dogs,,,
14334,27026304-2cb5-4d64-9959-9ff0328aaa03,intrigued,45,2/15/2021 9:21,GIF,dogs,,,
14335,27026304-2cb5-4d64-9959-9ff0328aaa03,disgust,0,9/23/2020 14:52,GIF,dogs,,,
14336,27026304-2cb5-4d64-9959-9ff0328aaa03,heart,60,1/12/2021 5:05,GIF,dogs,,,
14338,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,scared,15,3/6/2021 4:51,audio,public speaking,,,
14339,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,want,70,7/22/2020 4:40,audio,public speaking,,,
14340,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,dislike,10,3/20/2021 16:28,audio,public speaking,,,
14342,4b1c315b-84a8-400a-bb49-9fec7dc767d5,like,50,11/14/2020 5:39,audio,fitness,,,
14343,4b1c315b-84a8-400a-bb49-9fec7dc767d5,scared,15,4/13/2021 1:51,audio,fitness,,,
14344,4b1c315b-84a8-400a-bb49-9fec7dc767d5,interested,30,4/11/2021 20:53,audio,fitness,,,
14345,4b1c315b-84a8-400a-bb49-9fec7dc767d5,heart,60,8/8/2020 9:50,audio,fitness,,,
14346,4b1c315b-84a8-400a-bb49-9fec7dc767d5,scared,15,8/8/2020 7:43,audio,fitness,,,
14347,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,45,8/23/2020 10:00,audio,fitness,,,
14348,4b1c315b-84a8-400a-bb49-9fec7dc767d5,interested,30,7/18/2020 13:50,audio,fitness,,,
14349,4b1c315b-84a8-400a-bb49-9fec7dc767d5,indifferent,20,9/8/2020 0:41,audio,fitness,,,
14350,4b1c315b-84a8-400a-bb49-9fec7dc767d5,super love,75,12/19/2020 7:39,audio,fitness,,,
14351,4b1c315b-84a8-400a-bb49-9fec7dc767d5,peeking,35,10/28/2020 20:48,audio,fitness,,,
14352,4b1c315b-84a8-400a-bb49-9fec7dc767d5,interested,30,3/17/2021 3:30,audio,fitness,,,
14353,4b1c315b-84a8-400a-bb49-9fec7dc767d5,love,65,9/16/2020 15:58,audio,fitness,,,
14354,4b1c315b-84a8-400a-bb49-9fec7dc767d5,adore,72,8/2/2020 12:26,audio,fitness,,,
14355,4b1c315b-84a8-400a-bb49-9fec7dc767d5,heart,60,12/17/2020 20:25,audio,fitness,,,
14356,4b1c315b-84a8-400a-bb49-9fec7dc767d5,disgust,0,12/15/2020 17:43,audio,fitness,,,
14357,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,10,5/28/2021 6:53,audio,fitness,,,
14358,4b1c315b-84a8-400a-bb49-9fec7dc767d5,love,65,7/2/2020 7:27,audio,fitness,,,
14359,4b1c315b-84a8-400a-bb49-9fec7dc767d5,heart,60,5/27/2021 0:00,audio,fitness,,,
14360,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,10,5/21/2021 0:01,audio,fitness,,,
14361,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,45,7/9/2020 11:28,audio,fitness,,,
14362,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,10,2/7/2021 8:59,audio,fitness,,,
14363,4b1c315b-84a8-400a-bb49-9fec7dc767d5,disgust,0,1/31/2021 12:58,audio,fitness,,,
14364,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,45,2/9/2021 10:34,audio,fitness,,,
14365,4b1c315b-84a8-400a-bb49-9fec7dc767d5,disgust,0,2/5/2021 4:30,audio,fitness,,,
14366,4b1c315b-84a8-400a-bb49-9fec7dc767d5,intrigued,45,10/29/2020 8:39,audio,fitness,,,
14367,4b1c315b-84a8-400a-bb49-9fec7dc767d5,dislike,10,2/1/2021 15:45,audio,fitness,,,
14368,4b1c315b-84a8-400a-bb49-9fec7dc767d5,peeking,35,1/20/2021 21:27,audio,fitness,,,
14369,4b1c315b-84a8-400a-bb49-9fec7dc767d5,scared,15,10/19/2020 23:30,audio,fitness,,,
14370,4b1c315b-84a8-400a-bb49-9fec7dc767d5,peeking,35,7/29/2020 23:18,audio,fitness,,,
14371,4b1c315b-84a8-400a-bb49-9fec7dc767d5,worried,12,10/28/2020 10:37,audio,fitness,,,
14373,90418e93-aa5a-4608-866e-25464b617c9b,dislike,10,12/6/2020 2:46,audio,science,,,
14374,90418e93-aa5a-4608-866e-25464b617c9b,super love,75,9/4/2020 14:43,audio,science,,,
14375,90418e93-aa5a-4608-866e-25464b617c9b,dislike,10,1/3/2021 11:25,audio,science,,,
14376,90418e93-aa5a-4608-866e-25464b617c9b,disgust,0,4/29/2021 7:23,audio,science,,,
14377,90418e93-aa5a-4608-866e-25464b617c9b,intrigued,45,10/17/2020 9:30,audio,science,,,
14378,90418e93-aa5a-4608-866e-25464b617c9b,interested,30,2/5/2021 11:50,audio,science,,,
14379,90418e93-aa5a-4608-866e-25464b617c9b,cherish,70,4/21/2021 2:20,audio,science,,,
14380,90418e93-aa5a-4608-866e-25464b617c9b,intrigued,45,8/9/2020 0:13,audio,science,,,
14381,90418e93-aa5a-4608-866e-25464b617c9b,intrigued,45,12/26/2020 23:36,audio,science,,,
14382,90418e93-aa5a-4608-866e-25464b617c9b,want,70,8/27/2020 22:25,audio,science,,,
14383,90418e93-aa5a-4608-866e-25464b617c9b,super love,75,10/11/2020 11:27,audio,science,,,
14384,90418e93-aa5a-4608-866e-25464b617c9b,peeking,35,9/8/2020 8:50,audio,science,,,
14385,90418e93-aa5a-4608-866e-25464b617c9b,want,70,8/31/2020 15:39,audio,science,,,
14386,90418e93-aa5a-4608-866e-25464b617c9b,scared,15,7/19/2020 18:34,audio,science,,,
14387,90418e93-aa5a-4608-866e-25464b617c9b,indifferent,20,6/10/2021 19:14,audio,science,,,
14388,90418e93-aa5a-4608-866e-25464b617c9b,indifferent,20,9/14/2020 12:59,audio,science,,,
14389,90418e93-aa5a-4608-866e-25464b617c9b,super love,75,9/20/2020 20:14,audio,science,,,
14390,90418e93-aa5a-4608-866e-25464b617c9b,adore,72,4/24/2021 9:47,audio,science,,,
14391,90418e93-aa5a-4608-866e-25464b617c9b,adore,72,7/28/2020 20:09,audio,science,,,
14392,90418e93-aa5a-4608-866e-25464b617c9b,super love,75,4/29/2021 16:59,audio,science,,,
14393,90418e93-aa5a-4608-866e-25464b617c9b,heart,60,5/11/2021 2:50,audio,science,,,
14394,90418e93-aa5a-4608-866e-25464b617c9b,indifferent,20,11/8/2020 5:03,audio,science,,,
14395,90418e93-aa5a-4608-866e-25464b617c9b,super love,75,3/10/2021 20:59,audio,science,,,
14396,90418e93-aa5a-4608-866e-25464b617c9b,cherish,70,3/1/2021 18:44,audio,science,,,
14398,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,peeking,35,4/25/2021 20:00,GIF,soccer,,,
14399,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,worried,12,1/18/2021 11:41,GIF,soccer,,,
14400,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,5,6/6/2021 6:05,GIF,soccer,,,
14401,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,70,5/13/2021 14:43,GIF,soccer,,,
14402,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,interested,30,12/4/2020 4:26,GIF,soccer,,,
14403,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,like,50,7/17/2020 2:12,GIF,soccer,,,
14404,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,70,10/9/2020 23:55,GIF,soccer,,,
14405,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,5,1/31/2021 3:22,GIF,soccer,,,
14406,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,45,5/26/2021 16:13,GIF,soccer,,,
14407,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,cherish,70,1/17/2021 0:23,GIF,soccer,,,
14408,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,45,3/21/2021 1:54,GIF,soccer,,,
14409,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,like,50,3/25/2021 8:31,GIF,soccer,,,
14410,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,disgust,0,9/5/2020 5:30,GIF,soccer,,,
14411,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,love,65,8/7/2020 10:43,GIF,soccer,,,
14412,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,indifferent,20,8/22/2020 20:35,GIF,soccer,,,
14413,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,indifferent,20,8/26/2020 16:04,GIF,soccer,,,
14414,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,5,5/6/2021 17:09,GIF,soccer,,,
14415,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,heart,60,4/14/2021 20:21,GIF,soccer,,,
14416,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,peeking,35,8/16/2020 6:04,GIF,soccer,,,
14417,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,dislike,10,4/27/2021 16:59,GIF,soccer,,,
14418,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,75,4/29/2021 0:33,GIF,soccer,,,
14419,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,dislike,10,8/4/2020 22:33,GIF,soccer,,,
14420,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,70,4/24/2021 9:44,GIF,soccer,,,
14421,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,cherish,70,1/16/2021 21:46,GIF,soccer,,,
14422,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,scared,15,9/9/2020 18:05,GIF,soccer,,,
14423,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,interested,30,12/4/2020 15:41,GIF,soccer,,,
14424,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,cherish,70,9/13/2020 20:15,GIF,soccer,,,
14425,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,scared,15,10/2/2020 1:46,GIF,soccer,,,
14426,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,45,2/12/2021 20:53,GIF,soccer,,,
14427,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,disgust,0,8/30/2020 13:13,GIF,soccer,,,
14428,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,peeking,35,11/23/2020 8:41,GIF,soccer,,,
14429,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,adore,72,1/19/2021 11:03,GIF,soccer,,,
14430,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,worried,12,7/14/2020 18:04,GIF,soccer,,,
14431,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,peeking,35,4/8/2021 22:18,GIF,soccer,,,
14432,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,adore,72,10/24/2020 3:27,GIF,soccer,,,
14433,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,indifferent,20,11/10/2020 15:12,GIF,soccer,,,
14434,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,interested,30,1/29/2021 11:56,GIF,soccer,,,
14435,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,scared,15,6/21/2020 4:38,GIF,soccer,,,
14436,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,super love,75,12/18/2020 13:06,GIF,soccer,,,
14437,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,hate,5,10/21/2020 4:52,GIF,soccer,,,
14438,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,heart,60,8/3/2020 1:16,GIF,soccer,,,
14439,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,45,5/5/2021 12:56,GIF,soccer,,,
14440,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,intrigued,45,7/13/2020 0:45,GIF,soccer,,,
14441,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,adore,72,2/25/2021 18:09,GIF,soccer,,,
14443,8cabe738-41cd-47e1-82e2-20972f320fb1,intrigued,45,2/3/2021 1:12,photo,public speaking,,,
14444,8cabe738-41cd-47e1-82e2-20972f320fb1,intrigued,45,9/1/2020 0:58,photo,public speaking,,,
14445,8cabe738-41cd-47e1-82e2-20972f320fb1,scared,15,3/26/2021 18:03,photo,public speaking,,,
